file_name,bbox,category_id
000143.jpg,"[1029.0, 486.0, 98.0, 296.0]",11
000143.jpg,"[874.0, 981.0, 329.0, 194.0]",10
000145.jpg,"[514.0, 1400.0, 164.0, 85.0]",11
000145.jpg,"[879.0, 1093.0, 328.0, 197.0]",10
000145.jpg,"[1052.0, 604.0, 98.0, 295.0]",11
000145.jpg,"[442.0, 300.0, 184.0, 297.0]",10
000145.jpg,"[295.0, 161.0, 155.0, 311.0]",7
000145.jpg,"[1130.0, 0.0, 177.0, 56.0]",4
000145.jpg,"[919.0, 1271.0, 262.0, 209.0]",3
000146.jpg,"[514.0, 1400.0, 164.0, 85.0]",11
000146.jpg,"[909.0, 1326.0, 282.0, 159.0]",3
000146.jpg,"[876.0, 1151.0, 333.0, 202.0]",10
000146.jpg,"[1066.0, 661.0, 98.0, 295.0]",11
000146.jpg,"[439.0, 350.0, 190.0, 307.0]",10
000146.jpg,"[287.0, 212.0, 169.0, 323.0]",7
000146.jpg,"[1124.0, 0.0, 202.0, 108.0]",4
000148.jpg,"[442.0, 480.0, 184.0, 295.0]",10
000148.jpg,"[1146.0, 0.0, 186.0, 228.0]",4
000148.jpg,"[289.0, 344.0, 163.0, 304.0]",7
000148.jpg,"[1108.0, 784.0, 96.0, 292.0]",11
000148.jpg,"[873.0, 1264.0, 333.0, 207.0]",10
000148.jpg,"[955.0, 1449.0, 203.0, 36.0]",3
000150.jpg,"[881.0, 1389.0, 326.0, 96.0]",10
000150.jpg,"[1136.0, 899.0, 96.0, 292.0]",11
000150.jpg,"[1128.0, 0.0, 213.0, 343.0]",4
000150.jpg,"[287.0, 450.0, 171.0, 319.0]",7
000150.jpg,"[439.0, 590.0, 190.0, 305.0]",10
000151.jpg,"[443.0, 662.0, 183.0, 294.0]",10
000151.jpg,"[296.0, 524.0, 153.0, 300.0]",7
000151.jpg,"[1134.0, 1.0, 205.0, 401.0]",4
000151.jpg,"[937.0, 1443.0, 237.0, 42.0]",10
000151.jpg,"[1151.0, 959.0, 102.0, 297.0]",11
000153.jpg,"[440.0, 775.0, 188.0, 302.0]",10
000153.jpg,"[1119.0, 99.0, 237.0, 422.0]",4
000153.jpg,"[288.0, 632.0, 168.0, 315.0]",7
000153.jpg,"[1144.0, 1078.0, 100.0, 293.0]",11
000155.jpg,"[1118.0, 1198.0, 99.0, 287.0]",11
000155.jpg,"[441.0, 899.0, 188.0, 297.0]",10
000155.jpg,"[1130.0, 227.0, 216.0, 423.0]",4
000155.jpg,"[291.0, 752.0, 164.0, 316.0]",7
000157.jpg,"[747.0, 0.0, 107.0, 79.0]",2
000157.jpg,"[1129.0, 345.0, 215.0, 425.0]",4
000157.jpg,"[294.0, 888.0, 160.0, 296.0]",7
000157.jpg,"[445.0, 1024.0, 183.0, 291.0]",10
000157.jpg,"[1090.0, 1329.0, 99.0, 156.0]",11
000158.jpg,"[1070.0, 0.0, 123.0, 61.0]",5
000158.jpg,"[1135.0, 394.0, 214.0, 434.0]",4
000158.jpg,"[689.0, 0.0, 171.0, 142.0]",2
000158.jpg,"[268.0, 0.0, 110.0, 30.0]",7
000158.jpg,"[443.0, 1080.0, 186.0, 296.0]",10
000158.jpg,"[1089.0, 1388.0, 100.0, 97.0]",11
000158.jpg,"[293.0, 937.0, 162.0, 311.0]",7
000160.jpg,"[296.0, 1069.0, 154.0, 295.0]",7
000160.jpg,"[443.0, 1203.0, 183.0, 277.0]",10
000160.jpg,"[1052.0, 2.0, 175.0, 166.0]",5
000160.jpg,"[1114.0, 1445.0, 38.0, 40.0]",11
000160.jpg,"[202.0, 1.0, 187.0, 135.0]",7
000160.jpg,"[653.0, 0.0, 205.0, 247.0]",2
000160.jpg,"[1135.0, 518.0, 212.0, 429.0]",4
000161.jpg,"[441.0, 1259.0, 187.0, 226.0]",10
000161.jpg,"[292.0, 1120.0, 161.0, 308.0]",7
000161.jpg,"[1135.0, 573.0, 214.0, 432.0]",4
000161.jpg,"[1026.0, 1.0, 188.0, 214.0]",5
000161.jpg,"[192.0, 0.0, 226.0, 194.0]",7
000161.jpg,"[641.0, 35.0, 213.0, 284.0]",2
000163.jpg,"[1138.0, 700.0, 214.0, 426.0]",4
000163.jpg,"[295.0, 1242.0, 160.0, 243.0]",7
000163.jpg,"[446.0, 1374.0, 183.0, 111.0]",10
000163.jpg,"[991.0, 50.0, 191.0, 309.0]",5
000163.jpg,"[603.0, 32.0, 314.0, 197.0]",2
000163.jpg,"[207.0, 0.0, 225.0, 320.0]",7
000163.jpg,"[629.0, 152.0, 233.0, 282.0]",2
000164.jpg,"[1138.0, 755.0, 212.0, 429.0]",4
000164.jpg,"[454.0, 1422.0, 162.0, 63.0]",10
000164.jpg,"[985.0, 115.0, 190.0, 294.0]",5
000164.jpg,"[673.0, 90.0, 288.0, 221.0]",2
000164.jpg,"[622.0, 206.0, 235.0, 294.0]",2
000164.jpg,"[304.0, 1294.0, 156.0, 191.0]",7
000164.jpg,"[206.0, 0.0, 224.0, 370.0]",7
000167.jpg,"[1008.0, 281.0, 201.0, 320.0]",5
000167.jpg,"[340.0, 1414.0, 97.0, 71.0]",7
000167.jpg,"[211.0, 150.0, 227.0, 403.0]",7
000167.jpg,"[1139.0, 937.0, 211.0, 428.0]",4
000167.jpg,"[791.0, 190.0, 196.0, 302.0]",2
000167.jpg,"[1068.0, 0.0, 200.0, 100.0]",5
000167.jpg,"[633.0, 382.0, 222.0, 301.0]",2
000169.jpg,"[1002.0, 397.0, 207.0, 315.0]",5
000169.jpg,"[807.0, 285.0, 189.0, 317.0]",2
000169.jpg,"[1142.0, 1068.0, 206.0, 414.0]",4
000169.jpg,"[633.0, 510.0, 220.0, 287.0]",2
000169.jpg,"[1077.0, 19.0, 326.0, 200.0]",5
000169.jpg,"[205.0, 271.0, 220.0, 394.0]",7
000170.jpg,"[997.0, 463.0, 208.0, 318.0]",5
000170.jpg,"[821.0, 355.0, 180.0, 306.0]",2
000170.jpg,"[1076.0, 64.0, 327.0, 249.0]",5
000170.jpg,"[632.0, 568.0, 218.0, 292.0]",2
000170.jpg,"[208.0, 336.0, 227.0, 387.0]",7
000170.jpg,"[1139.0, 1119.0, 212.0, 366.0]",4
000172.jpg,"[205.0, 449.0, 226.0, 397.0]",7
000172.jpg,"[634.0, 693.0, 219.0, 286.0]",2
000172.jpg,"[990.0, 581.0, 208.0, 325.0]",5
000172.jpg,"[811.0, 459.0, 188.0, 317.0]",2
000172.jpg,"[1095.0, 180.0, 301.0, 260.0]",5
000172.jpg,"[1165.0, 1245.0, 188.0, 234.0]",4
000173.jpg,"[203.0, 508.0, 233.0, 397.0]",7
000173.jpg,"[632.0, 754.0, 217.0, 286.0]",2
000173.jpg,"[805.0, 518.0, 191.0, 326.0]",2
000173.jpg,"[1190.0, 1283.0, 149.0, 202.0]",4
000173.jpg,"[1090.0, 241.0, 310.0, 265.0]",5
000173.jpg,"[995.0, 640.0, 205.0, 323.0]",5
000175.jpg,"[1001.0, 759.0, 205.0, 318.0]",5
000175.jpg,"[801.0, 642.0, 190.0, 325.0]",2
000175.jpg,"[1096.0, 358.0, 301.0, 272.0]",5
000175.jpg,"[640.0, 878.0, 209.0, 281.0]",2
000175.jpg,"[1261.0, 1422.0, 76.0, 63.0]",4
000175.jpg,"[203.0, 626.0, 224.0, 402.0]",7
000176.jpg,"[996.0, 816.0, 210.0, 327.0]",5
000176.jpg,"[648.0, 937.0, 203.0, 280.0]",2
000176.jpg,"[199.0, 684.0, 229.0, 401.0]",7
000176.jpg,"[812.0, 701.0, 181.0, 319.0]",2
000176.jpg,"[1100.0, 416.0, 301.0, 270.0]",5
000176.jpg,"[1261.0, 1422.0, 76.0, 63.0]",4
000177.jpg,"[202.0, 749.0, 219.0, 394.0]",7
000177.jpg,"[639.0, 991.0, 216.0, 288.0]",2
000177.jpg,"[998.0, 877.0, 205.0, 329.0]",5
000177.jpg,"[814.0, 758.0, 182.0, 322.0]",2
000177.jpg,"[1099.0, 476.0, 305.0, 273.0]",5
000179.jpg,"[996.0, 996.0, 203.0, 329.0]",5
000179.jpg,"[1102.0, 594.0, 302.0, 266.0]",5
000179.jpg,"[763.0, 0.0, 150.0, 155.0]",1
000179.jpg,"[813.0, 881.0, 179.0, 319.0]",2
000179.jpg,"[200.0, 870.0, 221.0, 396.0]",7
000179.jpg,"[634.0, 1115.0, 216.0, 285.0]",2
000180.jpg,"[1102.0, 653.0, 304.0, 268.0]",5
000180.jpg,"[205.0, 930.0, 223.0, 395.0]",7
000180.jpg,"[636.0, 1172.0, 215.0, 285.0]",2
000180.jpg,"[995.0, 1054.0, 205.0, 332.0]",5
000180.jpg,"[800.0, 936.0, 186.0, 321.0]",2
000180.jpg,"[766.0, 0.0, 150.0, 209.0]",1
000182.jpg,"[199.0, 1033.0, 226.0, 411.0]",7
000182.jpg,"[759.0, 0.0, 165.0, 342.0]",1
000182.jpg,"[634.0, 1303.0, 226.0, 182.0]",2
000182.jpg,"[810.0, 1055.0, 189.0, 315.0]",2
000182.jpg,"[1104.0, 774.0, 300.0, 267.0]",5
000182.jpg,"[998.0, 1179.0, 204.0, 306.0]",5
000183.jpg,"[817.0, 1119.0, 183.0, 308.0]",2
000183.jpg,"[997.0, 1237.0, 206.0, 248.0]",5
000183.jpg,"[1104.0, 833.0, 301.0, 268.0]",5
000183.jpg,"[749.0, 0.0, 183.0, 393.0]",1
000183.jpg,"[634.0, 1362.0, 226.0, 123.0]",2
000183.jpg,"[198.0, 1089.0, 228.0, 396.0]",7
000185.jpg,"[802.0, 1242.0, 194.0, 243.0]",2
000185.jpg,"[687.0, 1416.0, 174.0, 69.0]",2
000185.jpg,"[209.0, 1222.0, 223.0, 263.0]",7
000185.jpg,"[1104.0, 953.0, 302.0, 267.0]",5
000185.jpg,"[760.0, 51.0, 162.0, 466.0]",1
000185.jpg,"[1002.0, 1361.0, 142.0, 124.0]",5
000186.jpg,"[226.0, 1291.0, 207.0, 194.0]",7
000186.jpg,"[757.0, 114.0, 168.0, 463.0]",1
000186.jpg,"[1104.0, 1013.0, 303.0, 268.0]",5
000186.jpg,"[999.0, 1421.0, 90.0, 64.0]",5
000186.jpg,"[813.0, 1303.0, 173.0, 182.0]",2
000188.jpg,"[761.0, 400.0, 165.0, 484.0]",1
000188.jpg,"[1114.0, 1308.0, 302.0, 177.0]",5
000188.jpg,"[236.0, 1348.0, 199.0, 137.0]",7
000188.jpg,"[800.0, 1359.0, 127.0, 126.0]",2
000189.jpg,"[766.0, 466.0, 164.0, 470.0]",1
000189.jpg,"[1141.0, 1374.0, 268.0, 111.0]",5
000191.jpg,"[757.0, 592.0, 170.0, 459.0]",1
000191.jpg,"[1319.0, 1434.0, 94.0, 51.0]",5
000193.jpg,"[764.0, 712.0, 160.0, 459.0]",1
000195.jpg,"[756.0, 822.0, 170.0, 457.0]",1
000195.jpg,"[748.0, 0.0, 122.0, 36.0]",2
000197.jpg,"[760.0, 945.0, 171.0, 456.0]",1
000197.jpg,"[751.0, 1.0, 189.0, 138.0]",2
000198.jpg,"[747.0, 0.0, 190.0, 195.0]",2
000198.jpg,"[759.0, 1007.0, 169.0, 451.0]",1
000199.jpg,"[748.0, 0.0, 201.0, 278.0]",2
000199.jpg,"[766.0, 1068.0, 163.0, 417.0]",1
000201.jpg,"[756.0, 0.0, 181.0, 385.0]",2
000201.jpg,"[759.0, 1178.0, 167.0, 307.0]",1
000202.jpg,"[753.0, 2.0, 184.0, 438.0]",2
000202.jpg,"[788.0, 1237.0, 137.0, 245.0]",1
000204.jpg,"[796.0, 1366.0, 110.0, 118.0]",1
000204.jpg,"[751.0, 51.0, 190.0, 513.0]",2
000205.jpg,"[754.0, 114.0, 180.0, 508.0]",2
000205.jpg,"[818.0, 1419.0, 72.0, 65.0]",1
000207.jpg,"[752.0, 233.0, 190.0, 508.0]",2
000209.jpg,"[753.0, 347.0, 186.0, 511.0]",2
000210.jpg,"[755.0, 411.0, 184.0, 508.0]",2
000212.jpg,"[958.0, 1.0, 167.0, 66.0]",14
000212.jpg,"[753.0, 533.0, 184.0, 502.0]",2
000213.jpg,"[753.0, 595.0, 183.0, 504.0]",2
000213.jpg,"[947.0, 0.0, 181.0, 121.0]",14
000215.jpg,"[757.0, 717.0, 194.0, 502.0]",2
000215.jpg,"[946.0, 35.0, 186.0, 207.0]",14
000216.jpg,"[752.0, 776.0, 197.0, 499.0]",2
000216.jpg,"[943.0, 99.0, 189.0, 206.0]",14
000218.jpg,"[949.0, 207.0, 188.0, 213.0]",14
000218.jpg,"[755.0, 886.0, 192.0, 516.0]",2
000220.jpg,"[352.0, 0.0, 262.0, 161.0]",5
000220.jpg,"[936.0, 325.0, 207.0, 215.0]",14
000220.jpg,"[754.0, 1020.0, 190.0, 463.0]",2
000220.jpg,"[593.0, 0.0, 127.0, 148.0]",13
000221.jpg,"[753.0, 1077.0, 191.0, 408.0]",2
000221.jpg,"[563.0, 0.0, 157.0, 200.0]",13
000221.jpg,"[936.0, 380.0, 208.0, 217.0]",14
000221.jpg,"[352.0, 23.0, 270.0, 195.0]",5
000223.jpg,"[780.0, 1200.0, 161.0, 283.0]",2
000223.jpg,"[547.0, 0.0, 170.0, 320.0]",13
000223.jpg,"[941.0, 505.0, 203.0, 208.0]",14
000223.jpg,"[352.0, 126.0, 270.0, 218.0]",5
000224.jpg,"[789.0, 1254.0, 143.0, 231.0]",2
000224.jpg,"[543.0, 48.0, 179.0, 329.0]",13
000224.jpg,"[938.0, 564.0, 209.0, 215.0]",14
000224.jpg,"[357.0, 172.0, 275.0, 228.0]",5
000226.jpg,"[546.0, 172.0, 175.0, 329.0]",13
000226.jpg,"[954.0, 686.0, 185.0, 203.0]",14
000226.jpg,"[360.0, 307.0, 258.0, 210.0]",5
000226.jpg,"[809.0, 1380.0, 96.0, 105.0]",2
000227.jpg,"[950.0, 740.0, 193.0, 211.0]",14
000227.jpg,"[821.0, 1442.0, 68.0, 43.0]",2
000227.jpg,"[548.0, 225.0, 173.0, 333.0]",13
000227.jpg,"[354.0, 357.0, 271.0, 221.0]",5
000229.jpg,"[552.0, 346.0, 165.0, 336.0]",13
000229.jpg,"[361.0, 486.0, 257.0, 208.0]",5
000229.jpg,"[950.0, 870.0, 187.0, 203.0]",14
000229.jpg,"[704.0, 1442.0, 307.0, 43.0]",2
000230.jpg,"[552.0, 400.0, 162.0, 341.0]",13
000230.jpg,"[707.0, 1482.0, 303.0, 3.0]",2
000230.jpg,"[356.0, 539.0, 267.0, 216.0]",5
000230.jpg,"[949.0, 926.0, 190.0, 206.0]",14
000233.jpg,"[947.0, 1100.0, 199.0, 212.0]",14
000233.jpg,"[358.0, 719.0, 262.0, 221.0]",5
000233.jpg,"[554.0, 581.0, 172.0, 349.0]",13
000234.jpg,"[947.0, 1159.0, 200.0, 213.0]",14
000234.jpg,"[357.0, 777.0, 264.0, 223.0]",5
000234.jpg,"[550.0, 642.0, 166.0, 344.0]",13
000236.jpg,"[357.0, 900.0, 264.0, 213.0]",5
000236.jpg,"[544.0, 752.0, 177.0, 357.0]",13
000236.jpg,"[947.0, 1276.0, 203.0, 209.0]",14
000237.jpg,"[947.0, 1334.0, 204.0, 151.0]",14
000237.jpg,"[547.0, 813.0, 173.0, 353.0]",13
000237.jpg,"[356.0, 959.0, 266.0, 213.0]",5
000237.jpg,"[1021.0, 0.0, 190.0, 70.0]",4
000238.jpg,"[549.0, 879.0, 173.0, 352.0]",13
000238.jpg,"[945.0, 1396.0, 177.0, 89.0]",14
000238.jpg,"[359.0, 1023.0, 259.0, 214.0]",5
000238.jpg,"[1000.0, 0.0, 263.0, 120.0]",4
000239.jpg,"[662.0, 0.0, 368.0, 72.0]",4
000239.jpg,"[357.0, 1080.0, 262.0, 216.0]",5
000239.jpg,"[549.0, 938.0, 174.0, 355.0]",13
000239.jpg,"[945.0, 1396.0, 177.0, 89.0]",14
000239.jpg,"[1000.0, 0.0, 296.0, 182.0]",4
000240.jpg,"[356.0, 1139.0, 264.0, 217.0]",5
000240.jpg,"[438.0, 0.0, 141.0, 31.0]",7
000240.jpg,"[680.0, 6.0, 349.0, 115.0]",4
000240.jpg,"[1011.0, 2.0, 311.0, 235.0]",4
000240.jpg,"[546.0, 991.0, 175.0, 363.0]",13
000242.jpg,"[671.0, 129.0, 349.0, 116.0]",4
000242.jpg,"[1605.0, 0.0, 80.0, 53.0]",7
000242.jpg,"[544.0, 1101.0, 182.0, 377.0]",13
000242.jpg,"[355.0, 1264.0, 264.0, 218.0]",5
000242.jpg,"[1012.0, 103.0, 313.0, 260.0]",4
000242.jpg,"[404.0, 0.0, 310.0, 147.0]",7
000243.jpg,"[398.0, 48.0, 310.0, 147.0]",7
000243.jpg,"[1018.0, 162.0, 293.0, 252.0]",4
000243.jpg,"[542.0, 1157.0, 185.0, 328.0]",13
000243.jpg,"[671.0, 193.0, 370.0, 124.0]",4
000243.jpg,"[355.0, 1324.0, 264.0, 161.0]",5
000243.jpg,"[1566.0, 0.0, 158.0, 102.0]",7
000244.jpg,"[405.0, 106.0, 311.0, 145.0]",7
000244.jpg,"[670.0, 250.0, 370.0, 124.0]",4
000244.jpg,"[1016.0, 226.0, 304.0, 254.0]",4
000244.jpg,"[555.0, 1237.0, 168.0, 248.0]",13
000244.jpg,"[374.0, 1385.0, 239.0, 97.0]",5
000244.jpg,"[1566.0, 0.0, 157.0, 165.0]",7
000246.jpg,"[674.0, 379.0, 367.0, 123.0]",4
000246.jpg,"[554.0, 1353.0, 123.0, 132.0]",13
000246.jpg,"[1566.0, 0.0, 175.0, 275.0]",7
000246.jpg,"[403.0, 227.0, 314.0, 141.0]",7
000246.jpg,"[382.0, 1452.0, 200.0, 33.0]",5
000246.jpg,"[1016.0, 343.0, 303.0, 253.0]",4
000248.jpg,"[1564.0, 87.0, 181.0, 317.0]",7
000248.jpg,"[411.0, 339.0, 302.0, 155.0]",7
000248.jpg,"[673.0, 504.0, 370.0, 119.0]",4
000248.jpg,"[1013.0, 455.0, 302.0, 251.0]",4
000248.jpg,"[560.0, 1414.0, 108.0, 71.0]",13
000250.jpg,"[1017.0, 574.0, 301.0, 255.0]",4
000250.jpg,"[1578.0, 212.0, 170.0, 305.0]",7
000250.jpg,"[409.0, 462.0, 309.0, 146.0]",7
000250.jpg,"[672.0, 630.0, 372.0, 117.0]",4
000251.jpg,"[674.0, 693.0, 369.0, 116.0]",4
000251.jpg,"[1577.0, 269.0, 174.0, 312.0]",7
000251.jpg,"[407.0, 514.0, 305.0, 155.0]",7
000251.jpg,"[1017.0, 632.0, 299.0, 253.0]",4
000253.jpg,"[673.0, 812.0, 374.0, 124.0]",4
000253.jpg,"[1020.0, 759.0, 300.0, 250.0]",4
000253.jpg,"[1580.0, 392.0, 169.0, 305.0]",7
000253.jpg,"[408.0, 641.0, 311.0, 147.0]",7
000254.jpg,"[401.0, 694.0, 325.0, 154.0]",7
000254.jpg,"[1581.0, 445.0, 174.0, 316.0]",7
000254.jpg,"[675.0, 880.0, 371.0, 123.0]",4
000254.jpg,"[1019.0, 816.0, 300.0, 250.0]",4
000256.jpg,"[676.0, 997.0, 372.0, 129.0]",4
000256.jpg,"[408.0, 823.0, 312.0, 148.0]",7
000256.jpg,"[1581.0, 570.0, 169.0, 310.0]",7
000256.jpg,"[1020.0, 937.0, 302.0, 251.0]",4
000257.jpg,"[1577.0, 617.0, 178.0, 327.0]",7
000257.jpg,"[1020.0, 996.0, 301.0, 250.0]",4
000257.jpg,"[681.0, 1053.0, 362.0, 126.0]",4
000257.jpg,"[402.0, 878.0, 324.0, 153.0]",7
000259.jpg,"[409.0, 1000.0, 311.0, 151.0]",7
000259.jpg,"[1581.0, 752.0, 172.0, 311.0]",7
000259.jpg,"[1018.0, 1117.0, 306.0, 256.0]",4
000259.jpg,"[675.0, 1172.0, 373.0, 124.0]",4
000260.jpg,"[800.0, 0.0, 267.0, 336.0]",3
000260.jpg,"[1041.0, 1358.0, 303.0, 127.0]",4
000260.jpg,"[816.0, 1421.0, 229.0, 64.0]",4
000260.jpg,"[1585.0, 980.0, 179.0, 324.0]",7
000260.jpg,"[399.0, 1237.0, 321.0, 156.0]",7
000260.jpg,"[567.0, 0.0, 150.0, 120.0]",7
000262.jpg,"[536.0, 0.0, 181.0, 207.0]",7
000262.jpg,"[1584.0, 1111.0, 174.0, 313.0]",7
000262.jpg,"[400.0, 1338.0, 326.0, 147.0]",7
000262.jpg,"[783.0, 0.0, 186.0, 482.0]",3
000262.jpg,"[1124.0, 1426.0, 209.0, 59.0]",4
000264.jpg,"[1584.0, 1225.0, 182.0, 260.0]",7
000264.jpg,"[521.0, 63.0, 203.0, 250.0]",7
000264.jpg,"[721.0, 96.0, 205.0, 531.0]",3
000264.jpg,"[407.0, 1423.0, 308.0, 62.0]",7
000266.jpg,"[1582.0, 1350.0, 194.0, 135.0]",7
000266.jpg,"[547.0, 176.0, 202.0, 282.0]",7
000266.jpg,"[681.0, 220.0, 206.0, 552.0]",3
000267.jpg,"[1575.0, 1405.0, 203.0, 80.0]",7
000267.jpg,"[600.0, 0.0, 138.0, 103.0]",7
000267.jpg,"[549.0, 236.0, 209.0, 292.0]",7
000267.jpg,"[694.0, 274.0, 184.0, 569.0]",3
000270.jpg,"[727.0, 470.0, 212.0, 543.0]",3
000270.jpg,"[549.0, 414.0, 192.0, 289.0]",7
000270.jpg,"[656.0, 1.0, 174.0, 306.0]",7
000271.jpg,"[628.0, 62.0, 185.0, 288.0]",7
000271.jpg,"[558.0, 482.0, 195.0, 277.0]",7
000271.jpg,"[730.0, 533.0, 224.0, 532.0]",3
000273.jpg,"[552.0, 593.0, 203.0, 289.0]",7
000273.jpg,"[729.0, 653.0, 225.0, 539.0]",3
000273.jpg,"[652.0, 185.0, 170.0, 305.0]",7
000274.jpg,"[686.0, 712.0, 238.0, 533.0]",3
000274.jpg,"[550.0, 660.0, 200.0, 277.0]",7
000274.jpg,"[660.0, 242.0, 165.0, 302.0]",7
000276.jpg,"[644.0, 358.0, 173.0, 294.0]",7
000276.jpg,"[557.0, 773.0, 200.0, 287.0]",7
000276.jpg,"[667.78, 830.0, 244.62, 540.4000000000001]",3
000277.jpg,"[657.0, 893.0, 253.0, 538.0]",3
000277.jpg,"[642.0, 418.0, 180.0, 298.0]",7
000277.jpg,"[561.0, 843.0, 192.0, 276.0]",7
000279.jpg,"[524.0, 0.0, 202.0, 79.0]",7
000279.jpg,"[944.0, 0.0, 307.0, 79.0]",2
000279.jpg,"[640.0, 533.0, 192.0, 303.0]",7
000279.jpg,"[560.0, 957.0, 198.0, 284.0]",7
000279.jpg,"[684.0, 1011.0, 254.0, 474.0]",3
000281.jpg,"[561.0, 1077.0, 195.0, 284.0]",7
000281.jpg,"[929.0, 0.0, 390.0, 196.0]",2
000281.jpg,"[640.0, 644.0, 188.0, 313.0]",7
000281.jpg,"[516.0, 0.0, 267.0, 195.0]",7
000281.jpg,"[727.0, 1133.0, 224.0, 352.0]",3
000283.jpg,"[763.0, 1256.0, 169.0, 226.0]",3
000283.jpg,"[560.0, 1200.0, 196.0, 278.0]",7
000283.jpg,"[645.0, 771.0, 180.0, 304.0]",7
000283.jpg,"[926.0, 2.0, 463.0, 302.0]",2
000283.jpg,"[516.0, 0.0, 316.0, 302.0]",7
000283.jpg,"[478.0, 0.0, 201.0, 130.0]",4
000284.jpg,"[928.0, 61.0, 454.0, 308.0]",2
000284.jpg,"[774.0, 1308.0, 159.0, 177.0]",3
000284.jpg,"[553.0, 1255.0, 205.0, 230.0]",7
000284.jpg,"[642.0, 822.0, 186.0, 315.0]",7
000284.jpg,"[510.0, 35.0, 326.0, 330.0]",7
000284.jpg,"[482.0, 49.0, 193.0, 146.0]",4
000285.jpg,"[576.0, 0.0, 104.0, 56.0]",13
000285.jpg,"[514.0, 99.0, 319.0, 327.0]",7
000285.jpg,"[806.0, 1378.0, 119.0, 107.0]",3
000285.jpg,"[925.0, 117.0, 466.0, 320.0]",2
000285.jpg,"[641.0, 879.0, 189.0, 318.0]",7
000285.jpg,"[577.0, 1316.0, 183.0, 169.0]",7
000285.jpg,"[486.0, 98.0, 185.0, 162.0]",4
000287.jpg,"[512.0, 219.0, 326.0, 327.0]",7
000287.jpg,"[848.0, 1440.0, 82.0, 45.0]",3
000287.jpg,"[678.0, 1444.0, 85.0, 41.0]",7
000287.jpg,"[643.0, 1001.0, 185.0, 320.0]",7
000287.jpg,"[454.0, 0.0, 315.0, 162.0]",13
000287.jpg,"[478.0, 208.0, 198.0, 160.0]",4
000287.jpg,"[923.0, 233.0, 469.0, 325.0]",2
000288.jpg,"[643.0, 1059.0, 186.0, 322.0]",7
000288.jpg,"[923.0, 285.0, 476.0, 338.0]",2
000288.jpg,"[678.0, 1444.0, 85.0, 41.0]",7
000288.jpg,"[463.0, 39.0, 320.0, 193.0]",13
000288.jpg,"[584.0, 0.0, 86.0, 71.0]",10
000288.jpg,"[498.0, 286.0, 337.0, 323.0]",7
000288.jpg,"[475.0, 262.0, 202.0, 163.0]",4
000289.jpg,"[438.0, 116.0, 337.0, 198.0]",13
000289.jpg,"[514.0, 336.0, 324.0, 322.0]",7
000289.jpg,"[924.0, 348.0, 476.0, 334.0]",2
000289.jpg,"[647.0, 1129.0, 178.0, 315.0]",7
000289.jpg,"[566.0, 0.0, 217.0, 165.0]",10
000289.jpg,"[480.0, 334.0, 194.0, 159.0]",4
000291.jpg,"[591.0, 3.0, 246.0, 273.0]",10
000291.jpg,"[499.0, 459.0, 340.0, 322.0]",7
000291.jpg,"[920.0, 467.0, 477.0, 328.0]",2
000291.jpg,"[644.0, 1241.0, 184.0, 244.0]",7
000291.jpg,"[453.0, 217.0, 342.0, 190.0]",13
000291.jpg,"[476.0, 448.0, 199.0, 164.0]",4
000292.jpg,"[586.0, 38.0, 256.0, 281.0]",10
000292.jpg,"[450.0, 282.0, 346.0, 180.0]",13
000292.jpg,"[922.0, 522.0, 483.0, 335.0]",2
000292.jpg,"[514.0, 514.0, 324.0, 327.0]",7
000292.jpg,"[644.0, 1294.0, 190.0, 191.0]",7
000292.jpg,"[479.0, 512.0, 193.0, 161.0]",4
000294.jpg,"[676.0, 1406.0, 158.0, 79.0]",7
000294.jpg,"[927.0, 641.0, 471.0, 334.0]",2
000294.jpg,"[447.0, 412.0, 340.0, 190.0]",13
000294.jpg,"[501.0, 626.0, 343.0, 339.0]",7
000294.jpg,"[475.0, 628.0, 198.0, 165.0]",4
000294.jpg,"[602.0, 140.0, 262.0, 286.0]",10
000296.jpg,"[479.0, 748.0, 195.0, 167.0]",4
000296.jpg,"[832.0, 0.0, 132.0, 120.0]",7
000296.jpg,"[931.0, 764.0, 470.0, 338.0]",2
000296.jpg,"[597.0, 259.0, 275.0, 280.0]",10
000296.jpg,"[442.0, 528.0, 351.0, 204.0]",13
000296.jpg,"[505.0, 758.0, 320.0, 328.0]",7
000298.jpg,"[777.0, 0.0, 185.0, 230.0]",7
000298.jpg,"[920.0, 887.0, 478.0, 331.0]",2
000298.jpg,"[516.0, 872.0, 325.0, 329.0]",7
000298.jpg,"[480.0, 871.0, 195.0, 168.0]",4
000298.jpg,"[440.0, 648.0, 351.0, 211.0]",13
000298.jpg,"[605.0, 380.0, 265.0, 274.0]",10
000299.jpg,"[764.0, 0.0, 201.0, 285.0]",7
000299.jpg,"[922.0, 934.0, 480.0, 345.0]",2
000299.jpg,"[508.0, 919.0, 342.0, 347.0]",7
000299.jpg,"[479.0, 929.0, 196.0, 169.0]",4
000299.jpg,"[603.0, 430.0, 269.0, 279.0]",10
000299.jpg,"[452.0, 714.0, 345.0, 205.0]",13
000301.jpg,"[514.0, 1051.0, 327.0, 332.0]",7
000301.jpg,"[604.0, 554.0, 268.0, 279.0]",10
000301.jpg,"[925.0, 1059.0, 477.0, 349.0]",2
